F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
1,2005-11-01,2012-11-01 00:00:00,final_action,01NOV05,F,7.000684462696783,F1
2A,2010-07-15,2012-11-01 00:00:00,final_action,15JUL10,F,2.299794661190965,F2A
2B,2004-10-08,2012-11-01 00:00:00,final_action,08OCT04,F,8.06570841889117,F2B
3,2002-06-01,2012-11-01 00:00:00,final_action,01JUN02,F,10.420260095824778,F3
4,2001-03-15,2012-11-01 00:00:00,final_action,15MAR01,F,11.633127994524298,F4
1,2005-10-01,2012-09-01 00:00:00,final_action,01OCT05,F,6.91854893908282,F1
2A,2010-05-08,2012-09-01 00:00:00,final_action,08MAY10,F,2.31895961670089,F2A
2B,2004-09-15,2012-09-01 00:00:00,final_action,15SEP04,F,7.96167008898015,F2B
3,2002-05-15,2012-09-01 00:00:00,final_action,15MAY02,F,10.299794661190965,F3
4,2001-01-22,2012-09-01 00:00:00,final_action,22JAN01,F,11.60848733744011,F4
1,2005-08-01,2012-08-01 00:00:00,final_action,01AUG05,F,7.000684462696783,F1
2A,2010-03-15,2012-08-01 00:00:00,final_action,15MAR10,F,2.3819301848049284,F2A
2B,2004-06-22,2012-08-01 00:00:00,final_action,22JUN04,F,8.109514031485284,F2B
3,2002-05-01,2012-08-01 00:00:00,final_action,01MAY02,F,10.25325119780972,F3
4,2001-01-08,2012-08-01 00:00:00,final_action,08JAN01,F,11.561943874058864,F4
1,2005-07-08,2012-07-01 00:00:00,final_action,08JUL05,F,6.981519507186858,F1
2A,2010-02-15,2012-07-01 00:00:00,final_action,15FEB10,F,2.3737166324435317,F2A
2B,2004-05-01,2012-07-01 00:00:00,final_action,01MAY04,F,8.167008898015059,F2B
3,2002-04-15,2012-07-01 00:00:00,final_action,15APR02,F,10.212183436002737,F3
4,2001-01-08,2012-07-01 00:00:00,final_action,08JAN01,F,11.477070499657769,F4
1,2005-06-22,2012-06-01 00:00:00,final_action,22JUN05,F,6.9431895961670085,F1
2A,2010-01-01,2012-06-01 00:00:00,final_action,01JAN10,F,2.414784394250513,F2A
2B,2004-04-15,2012-06-01 00:00:00,final_action,15APR04,F,8.128678986995208,F2B
3,2002-04-01,2012-06-01 00:00:00,final_action,01APR02,F,10.168377823408624,F3
4,2000-12-15,2012-06-01 00:00:00,final_action,15DEC00,F,11.460643394934976,F4
1,2005-05-01,2012-05-01 00:00:00,final_action,01MAY05,F,7.000684462696783,F1
2A,2009-11-15,2012-05-01 00:00:00,final_action,15NOV09,F,2.458590006844627,F2A
2B,2004-02-22,2012-05-01 00:00:00,final_action,22FEB04,F,8.188911704312115,F2B
3,2002-03-08,2012-05-01 00:00:00,final_action,08MAR02,F,10.149212867898699,F3
4,2000-11-22,2012-05-01 00:00:00,final_action,22NOV00,F,11.43874058863792,F4
1,2005-04-01,2012-04-01 00:00:00,final_action,01APR05,F,7.000684462696783,F1
2A,2009-10-08,2012-04-01 00:00:00,final_action,08OCT09,F,2.4804928131416837,F2A
2B,2004-01-15,2012-04-01 00:00:00,final_action,15JAN04,F,8.210814510609172,F2B
3,2002-02-15,2012-04-01 00:00:00,final_action,15FEB02,F,10.124572210814511,F3
4,2000-11-08,2012-04-01 00:00:00,final_action,08NOV00,F,11.394934976043805,F4
1,2005-02-01,2012-03-01 00:00:00,final_action,01FEB05,F,7.077344284736482,F1
2A,2009-07-22,2012-03-01 00:00:00,final_action,22JUL09,F,2.6091718001368926,F2A
2B,2003-11-15,2012-03-01 00:00:00,final_action,15NOV03,F,8.292950034223136,F2B
3,2002-01-01,2012-03-01 00:00:00,final_action,01JAN02,F,10.16290212183436,F3
4,2000-10-08,2012-03-01 00:00:00,final_action,08OCT00,F,11.394934976043805,F4
1,2004-12-22,2012-02-01 00:00:00,final_action,22DEC04,F,7.110198494182067,F1
2A,2009-06-08,2012-02-01 00:00:00,final_action,08JUN09,F,2.650239561943874,F2A
2B,2003-10-15,2012-02-01 00:00:00,final_action,15OCT03,F,8.2984257357974,F2B
3,2001-12-01,2012-02-01 00:00:00,final_action,01DEC01,F,10.168377823408624,F3
4,2000-09-08,2012-02-01 00:00:00,final_action,08SEP00,F,11.397672826830938,F4
1,2004-10-15,2012-01-01 00:00:00,final_action,15OCT04,F,7.211498973305955,F1
2A,2009-04-22,2012-01-01 00:00:00,final_action,22APR09,F,2.6940451745379876,F2A
2B,2003-09-08,2012-01-01 00:00:00,final_action,08SEP03,F,8.314852840520192,F2B
3,2001-11-01,2012-01-01 00:00:00,final_action,01NOV01,F,10.165639972621491,F3
4,2000-08-15,2012-01-01 00:00:00,final_action,15AUG00,F,11.378507871321013,F4
1,2004-09-01,2011-12-01 00:00:00,final_action,01SEP04,F,7.2470910335386725,F1
2A,2009-03-22,2011-12-01 00:00:00,final_action,22MAR09,F,2.6940451745379876,F2A
2B,2003-08-15,2011-12-01 00:00:00,final_action,15AUG03,F,8.295687885010267,F2B
3,2001-10-08,2011-12-01 00:00:00,final_action,08OCT01,F,10.146475017111568,F3
4,2000-07-15,2011-12-01 00:00:00,final_action,15JUL00,F,11.378507871321013,F4
1,2004-07-22,2011-11-01 00:00:00,final_action,22JUL04,F,7.277207392197125,F1
2A,2009-02-15,2011-11-01 00:00:00,final_action,15FEB09,F,2.707734428473648,F2A*
2B,2003-08-01,2011-11-01 00:00:00,final_action,01AUG03,F,8.251882272416154,F2B
3,2001-09-22,2011-11-01 00:00:00,final_action,22SEP01,F,10.108145106091717,F3
4,2000-06-15,2011-11-01 00:00:00,final_action,15JUN00,F,11.378507871321013,F4
1,2004-06-15,2011-10-01 00:00:00,final_action,15JUN04,F,7.293634496919918,F1
2A,2009-01-08,2011-10-01 00:00:00,final_action,08JAN09,F,2.726899383983573,F2A*
2B,2003-07-15,2011-10-01 00:00:00,final_action,15JUL03,F,8.213552361396303,F2B
3,2001-09-08,2011-10-01 00:00:00,final_action,08SEP01,F,10.061601642710473,F3
4,2000-05-15,2011-10-01 00:00:00,final_action,15MAY00,F,11.378507871321013,F4
1,2004-05-01,2011-09-01 00:00:00,final_action,01MAY04,F,7.3347022587268995,F1
2A,2008-12-01,2011-09-01 00:00:00,final_action,01DEC08,F,2.74880219028063,F2A
2B,2003-07-01,2011-09-01 00:00:00,final_action,01JUL03,F,8.16974674880219,F2B
3,2001-08-22,2011-09-01 00:00:00,final_action,22AUG01,F,10.026009582477755,F3
4,2000-04-15,2011-09-01 00:00:00,final_action,15APR00,F,11.378507871321013,F4
1,2004-05-01,2011-08-01 00:00:00,final_action,01MAY04,F,7.2498288843258045,F1
2A,2008-07-22,2011-08-01 00:00:00,final_action,22JUL08,F,3.025325119780972,F2A
2B,2003-07-01,2011-08-01 00:00:00,final_action,01JUL03,F,8.084873374401095,F2B
3,2001-08-22,2011-08-01 00:00:00,final_action,22AUG01,F,9.94113620807666,F3
4,2000-04-08,2011-08-01 00:00:00,final_action,08APR00,F,11.312799452429843,F4
1,2004-05-01,2011-07-01 00:00:00,final_action,01MAY04,F,7.1649555099247095,F1
2A,2008-03-22,2011-07-01 00:00:00,final_action,22MAR08,F,3.274469541409993,F2A
2B,2003-07-01,2011-07-01 00:00:00,final_action,01JUL03,F,8.0,F2B
3,2001-07-15,2011-07-01 00:00:00,final_action,15JUL01,F,9.960301163586584,F3
4,2000-03-08,2011-07-01 00:00:00,final_action,08MAR00,F,11.312799452429843,F4
1,2004-05-01,2011-06-01 00:00:00,final_action,01MAY04,F,7.082819986310746,F1
2A,2007-08-22,2011-06-01 00:00:00,final_action,22AUG07,F,3.7754962354551678,F2A
2B,2003-04-15,2011-06-01 00:00:00,final_action,15APR03,F,8.128678986995208,F2B
3,2001-06-01,2011-06-01 00:00:00,final_action,01JUN01,F,9.998631074606434,F3
4,2000-03-08,2011-06-01 00:00:00,final_action,08MAR00,F,11.23066392881588,F4
1,2004-05-01,2011-05-01 00:00:00,final_action,01MAY04,F,6.997946611909651,F1
2A,2007-06-08,2011-05-01 00:00:00,final_action,08JUN07,F,3.89596167008898,F2A
2B,2003-04-15,2011-05-01 00:00:00,final_action,15APR03,F,8.043805612594113,F2B
3,2001-05-01,2011-05-01 00:00:00,final_action,01MAY01,F,9.998631074606434,F3
4,2000-01-22,2011-05-01 00:00:00,final_action,22JAN00,F,11.271731690622861,F4
1,2004-05-01,2011-04-01 00:00:00,final_action,01MAY04,F,6.915811088295688,F1
2A,2007-04-01,2011-04-01 00:00:00,final_action,01APR07,F,4.0,F2A
2B,2003-04-15,2011-04-01 00:00:00,final_action,15APR03,F,7.96167008898015,F2B
3,2001-03-15,2011-04-01 00:00:00,final_action,15MAR01,F,10.04517453798768,F3
4,2000-01-01,2011-04-01 00:00:00,final_action,01JAN00,F,11.247091033538672,F4
1,2005-01-01,2011-03-01 00:00:00,final_action,01JAN05,F,6.160164271047228,1st
2A,2007-01-01,2011-03-01 00:00:00,final_action,01JAN07,F,4.161533196440794,2A
2B,2003-04-15,2011-03-01 00:00:00,final_action,15APR03,F,7.876796714579055,2B
3,2001-01-01,2011-03-01 00:00:00,final_action,01JAN01,F,10.160164271047227,3rd
4,2000-01-01,2011-03-01 00:00:00,final_action,01JAN00,F,11.162217659137577,4th
1,2005-01-01,2011-02-01 00:00:00,final_action,01JAN05,F,6.083504449007529,1st
2A,2008-01-01,2011-02-01 00:00:00,final_action,01JAN08,F,3.0855578370978782,2A
2B,2003-04-15,2011-02-01 00:00:00,final_action,15APR03,F,7.800136892539356,2B
3,2001-01-01,2011-02-01 00:00:00,final_action,01JAN01,F,10.08350444900753,3rd
4,2000-01-01,2011-02-01 00:00:00,final_action,01JAN00,F,11.085557837097879,4th
1,2005-01-01,2011-01-01 00:00:00,final_action,01JAN05,F,5.9986310746064335,1st
2A,2008-01-01,2011-01-01 00:00:00,final_action,01JAN08,F,3.0006844626967832,2A
2B,2003-04-15,2011-01-01 00:00:00,final_action,15APR03,F,7.715263518138261,2B
3,2001-01-01,2011-01-01 00:00:00,final_action,01JAN01,F,9.998631074606434,3rd
4,2002-01-01,2011-01-01 00:00:00,final_action,01JAN02,F,8.999315537303216,4th
1,2006-02-15,2010-12-01 00:00:00,final_action,15FEB06,F,4.791238877481177,1st
2A,2010-08-01,2010-12-01 00:00:00,final_action,01AUG10,F,0.33401779603011633,2A
2B,2005-06-01,2010-12-01 00:00:00,final_action,01JUN05,F,5.500342231348392,2B
3,2002-06-01,2010-12-01 00:00:00,final_action,01JUN02,F,8.501026694045175,3rd
4,2002-01-01,2010-12-01 00:00:00,final_action,01JAN02,F,8.914442162902121,4th
1,2006-02-15,2010-11-01 00:00:00,final_action,15FEB06,F,4.7091033538672145,1st
2A,2010-06-01,2010-11-01 00:00:00,final_action,01JUN10,F,0.4188911704312115,2A
2B,2005-06-01,2010-11-01 00:00:00,final_action,01JUN05,F,5.418206707734429,2B
3,2002-06-01,2010-11-01 00:00:00,final_action,01JUN02,F,8.41889117043121,3rd
4,2002-01-01,2010-11-01 00:00:00,final_action,01JAN02,F,8.83230663928816,4th
1,2006-02-15,2010-10-01 00:00:00,final_action,15FEB06,F,4.6242299794661195,1st
2A,2010-04-01,2010-10-01 00:00:00,final_action,01APR10,F,0.5010266940451745,2A
2B,2005-04-01,2010-10-01 00:00:00,final_action,01APR05,F,5.500342231348392,2B
3,2002-05-01,2010-10-01 00:00:00,final_action,01MAY02,F,8.41889117043121,3rd
4,2001-12-01,2010-10-01 00:00:00,final_action,01DEC01,F,8.83230663928816,4th
1,2006-01-01,2010-09-01 00:00:00,final_action,01JAN06,F,4.6652977412731005,1st
2A,2010-01-01,2010-09-01 00:00:00,final_action,01JAN10,F,0.6652977412731006,2A
2B,2005-01-01,2010-09-01 00:00:00,final_action,01JAN05,F,5.664613278576318,2B
3,2002-03-01,2010-09-01 00:00:00,final_action,01MAR02,F,8.503764544832306,3rd
4,2001-10-15,2010-09-01 00:00:00,final_action,15OCT01,F,8.878850102669405,4th
1,2005-08-01,2010-08-01 00:00:00,final_action,01AUG05,F,4.999315537303217,1st
2A,2009-03-01,2010-08-01 00:00:00,final_action,01MAR09,F,1.4182067077344285,2A
2B,2004-01-01,2010-08-01 00:00:00,final_action,01JAN04,F,6.581793292265571,2B
3,2002-01-01,2010-08-01 00:00:00,final_action,01JAN02,F,8.580424366872005,3rd
4,2001-06-01,2010-08-01 00:00:00,final_action,01JUN01,F,9.166324435318275,4th
1,2005-04-01,2010-07-01 00:00:00,final_action,01APR05,F,5.248459958932238,1st
2A,2008-07-01,2010-07-01 00:00:00,final_action,01JUL08,F,1.998631074606434,2A
2B,2003-05-01,2010-07-01 00:00:00,final_action,01MAY03,F,7.167693360711842,2B
3,2001-09-01,2010-07-01 00:00:00,final_action,01SEP01,F,8.829568788501026,3rd
4,2001-01-01,2010-07-01 00:00:00,final_action,01JAN01,F,9.494866529774127,4th
1,2004-11-08,2010-06-01 00:00:00,final_action,08NOV04,F,5.560574948665297,1st
2A,2008-01-01,2010-06-01 00:00:00,final_action,01JAN08,F,2.414784394250513,2A
2B,2002-11-15,2010-06-01 00:00:00,final_action,15NOV02,F,7.542778918548939,2B
3,2001-06-22,2010-06-01 00:00:00,final_action,22JUN01,F,8.941820670773442,3rd
4,2000-09-01,2010-06-01 00:00:00,final_action,01SEP00,F,9.74674880219028,4th
1,2004-09-08,2010-05-01 00:00:00,final_action,08SEP04,F,5.642710472279261,1st
2A,2006-12-01,2010-05-01 00:00:00,final_action,01DEC06,F,3.4140999315537304,2A
2B,2002-07-01,2010-05-01 00:00:00,final_action,01JUL02,F,7.832991101984942,2B
3,2001-06-08,2010-05-01 00:00:00,final_action,08JUN01,F,8.895277207392198,3rd
4,2000-05-15,2010-05-01 00:00:00,final_action,15MAY00,F,9.960301163586584,4th
1,2004-07-08,2010-04-01 00:00:00,final_action,08JUL04,F,5.730321697467488,1st
2A,2006-06-01,2010-04-01 00:00:00,final_action,01JUN06,F,3.8329911019849416,2A
2B,2002-03-01,2010-04-01 00:00:00,final_action,01MAR02,F,8.084873374401095,2B
3,2001-05-22,2010-04-01 00:00:00,final_action,22MAY01,F,8.85968514715948,3rd
4,2000-03-01,2010-04-01 00:00:00,final_action,01MAR00,F,10.08350444900753,4th
1,2004-06-22,2010-03-01 00:00:00,final_action,22JUN04,F,5.689253935660506,1st
2A,2006-04-01,2010-03-01 00:00:00,final_action,01APR06,F,3.915126625598905,2A
2B,2002-02-01,2010-03-01 00:00:00,final_action,01FEB02,F,8.0766598220397,2B
3,2001-05-22,2010-03-01 00:00:00,final_action,22MAY01,F,8.774811772758385,3rd
4,2000-01-15,2010-03-01 00:00:00,final_action,15JAN00,F,10.124572210814511,4th
1,2004-06-01,2010-02-01 00:00:00,final_action,01JUN04,F,5.670088980150582,1st
2A,2006-03-01,2010-02-01 00:00:00,final_action,01MAR06,F,3.923340177960301,2A
2B,2002-01-01,2010-02-01 00:00:00,final_action,01JAN02,F,8.084873374401095,2B
3,2001-05-22,2010-02-01 00:00:00,final_action,22MAY01,F,8.698151950718685,3rd
4,1999-11-15,2010-02-01 00:00:00,final_action,15NOV99,F,10.21492128678987,4th
1,2004-04-01,2010-01-01 00:00:00,final_action,01APR04,F,5.752224503764545,1st
2A,2006-01-01,2010-01-01 00:00:00,final_action,01JAN06,F,4.0,2A
2B,2001-12-01,2010-01-01 00:00:00,final_action,01DEC01,F,8.084873374401095,2B
3,2001-05-22,2010-01-01 00:00:00,final_action,22MAY01,F,8.61327857631759,3rd
4,1999-10-01,2010-01-01 00:00:00,final_action,01OCT99,F,10.25325119780972,4th
1,2004-01-22,2009-12-01 00:00:00,final_action,22JAN04,F,5.859000684462697,1st
2A,2005-11-01,2009-12-01 00:00:00,final_action,01NOV05,F,4.082135523613963,2A
2B,2001-11-01,2009-12-01 00:00:00,final_action,01NOV01,F,8.082135523613964,2B
3,2001-05-22,2009-12-01 00:00:00,final_action,22MAY01,F,8.528405201916495,3rd
4,1999-09-08,2009-12-01 00:00:00,final_action,08SEP99,F,10.231348391512663,4th
1,2003-01-08,2009-08-01 00:00:00,final_action,08JAN03,F,6.562628336755647,1st
2A,2005-01-15,2009-08-01 00:00:00,final_action,15JAN05,F,4.542094455852156,2A
2B,2001-05-01,2009-08-01 00:00:00,final_action,01MAY01,F,8.251882272416154,2B
3,2000-11-01,2009-08-01 00:00:00,final_action,01NOV00,F,8.747433264887064,3rd
4,1998-12-22,2009-08-01 00:00:00,final_action,22DEC98,F,10.609171800136892,4th
1,2002-11-15,2009-07-01 00:00:00,final_action,15NOV02,F,6.625598904859685,1st
2A,2004-12-22,2009-07-01 00:00:00,final_action,22DEC04,F,4.522929500342231,2A
2B,2001-04-15,2009-07-01 00:00:00,final_action,15APR01,F,8.210814510609172,2B
3,2000-10-22,2009-07-01 00:00:00,final_action,22OCT00,F,8.68993839835729,3rd
4,1998-10-22,2009-07-01 00:00:00,final_action,22OCT98,F,10.691307323750856,4th
1,2002-11-08,2009-06-01 00:00:00,final_action,08NOV02,F,6.562628336755647,1st
2A,2004-12-15,2009-06-01 00:00:00,final_action,15DEC04,F,4.459958932238193,2A
2B,2001-02-01,2009-06-01 00:00:00,final_action,01FEB01,F,8.328542094455852,2B
3,2000-10-08,2009-06-01 00:00:00,final_action,08OCT00,F,8.646132785763175,3rd
4,1998-08-15,2009-06-01 00:00:00,final_action,15AUG98,F,10.795345653661876,4th
1,2002-09-22,2009-05-01 00:00:00,final_action,22SEP02,F,6.606433949349761,1st
2A,2004-10-08,2009-05-01 00:00:00,final_action,08OCT04,F,4.561259411362081,2A
2B,2000-11-15,2009-05-01 00:00:00,final_action,15NOV00,F,8.457221081451062,2B
3,2000-09-08,2009-05-01 00:00:00,final_action,08SEP00,F,8.643394934976044,3rd
4,1998-03-22,2009-05-01 00:00:00,final_action,22MAR98,F,11.110198494182066,4th
1,2002-08-15,2009-04-01 00:00:00,final_action,15AUG02,F,6.628336755646817,1st
2A,2004-08-15,2009-04-01 00:00:00,final_action,15AUG04,F,4.6269678302532515,2A
2B,2000-09-01,2009-04-01 00:00:00,final_action,01SEP00,F,8.580424366872005,2B
3,2000-08-22,2009-04-01 00:00:00,final_action,22AUG00,F,8.607802874743326,3rd
4,1998-01-08,2009-04-01 00:00:00,final_action,08JAN98,F,11.227926078028748,4th
1,2002-07-08,2009-02-01 00:00:00,final_action,08JUL02,F,6.570841889117043,1st
2A,2004-06-01,2009-02-01 00:00:00,final_action,01JUN04,F,4.670773442847365,2A
2B,2000-05-08,2009-02-01 00:00:00,final_action,08MAY00,F,8.736481861738536,2B
3,2000-08-01,2009-02-01 00:00:00,final_action,01AUG00,F,8.503764544832306,3rd
4,1997-09-22,2009-02-01 00:00:00,final_action,22SEP97,F,11.36208076659822,4th
1,2002-06-15,2009-01-01 00:00:00,final_action,15JUN02,F,6.548939082819986,1st
2A,2004-05-15,2009-01-01 00:00:00,final_action,15MAY04,F,4.632443531827516,2A
2B,2000-03-22,2009-01-01 00:00:00,final_action,22MAR00,F,8.780287474332649,2B
3,2000-08-01,2009-01-01 00:00:00,final_action,01AUG00,F,8.41889117043121,3rd
4,1997-08-22,2009-01-01 00:00:00,final_action,22AUG97,F,11.36208076659822,4th
1,2002-05-22,2008-12-01 00:00:00,final_action,22MAY02,F,6.529774127310062,1st
2A,2004-04-01,2008-12-01 00:00:00,final_action,01APR04,F,4.6680355920602326,2A
2B,2000-02-15,2008-12-01 00:00:00,final_action,15FEB00,F,8.793976728268309,2B
3,2000-07-22,2008-12-01 00:00:00,final_action,22JUL00,F,8.361396303901437,3rd
4,1997-07-15,2008-12-01 00:00:00,final_action,15JUL97,F,11.381245722108146,4th
1,2002-05-01,2008-11-01 00:00:00,final_action,01MAY02,F,6.505133470225872,1st
2A,2004-02-08,2008-11-01 00:00:00,final_action,08FEB04,F,4.731006160164271,2A
2B,2000-01-15,2008-11-01 00:00:00,final_action,15JAN00,F,8.796714579055442,2B
3,2000-07-01,2008-11-01 00:00:00,final_action,01JUL00,F,8.336755646817249,3rd
4,1997-06-08,2008-11-01 00:00:00,final_action,08JUN97,F,11.40041067761807,4th
1,2002-04-15,2008-10-01 00:00:00,final_action,15APR02,F,6.464065708418891,1st
2A,2004-01-01,2008-10-01 00:00:00,final_action,01JAN04,F,4.7501711156741955,2A
2B,1999-12-15,2008-10-01 00:00:00,final_action,15DEC99,F,8.796714579055442,2B
3,2000-06-22,2008-10-01 00:00:00,final_action,22JUN00,F,8.276522929500342,3rd
4,1997-05-01,2008-10-01 00:00:00,final_action,01MAY97,F,11.419575633127995,4th
1,2002-04-01,2008-09-01 00:00:00,final_action,01APR02,F,6.420260095824777,1st
2A,2003-12-01,2008-09-01 00:00:00,final_action,01DEC03,F,4.7529089664613275,2A
2B,1999-12-15,2008-09-01 00:00:00,final_action,15DEC99,F,8.714579055441478,2B
3,2000-06-15,2008-09-01 00:00:00,final_action,15JUN00,F,8.213552361396303,3rd
4,1997-04-08,2008-09-01 00:00:00,final_action,08APR97,F,11.40041067761807,4th
1,2002-03-15,2008-08-01 00:00:00,final_action,15MAR02,F,6.381930184804928,1st
2A,2003-10-01,2008-08-01 00:00:00,final_action,01OCT03,F,4.8350444900752905,2A
2B,1999-11-01,2008-08-01 00:00:00,final_action,01NOV99,F,8.750171115674195,2B
3,2000-06-08,2008-08-01 00:00:00,final_action,08JUN00,F,8.147843942505133,3rd
4,1997-02-22,2008-08-01 00:00:00,final_action,22FEB97,F,11.43874058863792,4th
1,2002-03-15,2008-07-01 00:00:00,final_action,15MAR02,F,6.297056810403833,1st
2A,2003-08-01,2008-07-01 00:00:00,final_action,01AUG03,F,4.917180013689254,2A
2B,1999-09-15,2008-07-01 00:00:00,final_action,15SEP99,F,8.793976728268309,2B
3,2000-06-08,2008-07-01 00:00:00,final_action,08JUN00,F,8.062970568104038,3rd
4,1997-02-15,2008-07-01 00:00:00,final_action,15FEB97,F,11.373032169746748,4th
1,2002-03-15,2008-06-01 00:00:00,final_action,15MAR02,F,6.2149212867898695,1st
2A,2003-07-15,2008-06-01 00:00:00,final_action,15JUL03,F,4.8815879534565365,2A
2B,1999-08-01,2008-06-01 00:00:00,final_action,01AUG99,F,8.83504449007529,2B
3,2000-06-08,2008-06-01 00:00:00,final_action,08JUN00,F,7.9808350444900755,3rd
4,1997-02-01,2008-06-01 00:00:00,final_action,01FEB97,F,11.329226557152635,4th
1,2002-03-08,2008-05-01 00:00:00,final_action,08MAR02,F,6.1492128678987,1st
2A,2003-06-08,2008-05-01 00:00:00,final_action,08JUN03,F,4.898015058179329,2A
2B,1999-06-01,2008-05-01 00:00:00,final_action,01JUN99,F,8.917180013689254,2B
3,2000-06-08,2008-05-01 00:00:00,final_action,08JUN00,F,7.8959616700889805,3rd
4,1997-01-15,2008-05-01 00:00:00,final_action,15JAN97,F,11.290896646132786,4th
1,2002-02-22,2008-04-01 00:00:00,final_action,22FEB02,F,6.105407255304586,1st
2A,2003-05-08,2008-04-01 00:00:00,final_action,08MAY03,F,4.900752908966461,2A
2B,1999-03-22,2008-04-01 00:00:00,final_action,22MAR99,F,9.02943189596167,2B
3,2000-05-22,2008-04-01 00:00:00,final_action,22MAY00,F,7.860369609856263,3rd
4,1996-12-15,2008-04-01 00:00:00,final_action,15DEC96,F,11.293634496919918,4th
1,2002-02-15,2008-03-01 00:00:00,final_action,15FEB02,F,6.039698836413415,1st
2A,2003-04-15,2008-03-01 00:00:00,final_action,15APR03,F,4.878850102669404,2A
2B,1999-02-08,2008-03-01 00:00:00,final_action,08FEB99,F,9.059548254620124,2B
3,2000-05-15,2008-03-01 00:00:00,final_action,15MAY00,F,7.794661190965092,3rd
4,1996-12-01,2008-03-01 00:00:00,final_action,01DEC96,F,11.247091033538672,4th
1,2002-02-08,2008-02-01 00:00:00,final_action,08FEB02,F,5.979466119096509,1st
2A,2003-03-15,2008-02-01 00:00:00,final_action,15MAR03,F,4.884325804243669,2A
2B,1999-01-01,2008-02-01 00:00:00,final_action,01JAN99,F,9.084188911704311,2B
3,2000-05-08,2008-02-01 00:00:00,final_action,08MAY00,F,7.734428473648186,3rd
4,1996-11-15,2008-02-01 00:00:00,final_action,15NOV96,F,11.211498973305956,4th
1,2002-02-01,2008-01-01 00:00:00,final_action,01FEB02,F,5.9137577002053385,1st
2A,2003-02-22,2008-01-01 00:00:00,final_action,22FEB03,F,4.856947296372348,2A
2B,1998-11-22,2008-01-01 00:00:00,final_action,22NOV98,F,9.1088295687885,2B
3,2000-05-08,2008-01-01 00:00:00,final_action,08MAY00,F,7.649555099247091,3rd
4,1996-11-01,2008-01-01 00:00:00,final_action,01NOV96,F,11.16495550992471,4th
1,2002-01-08,2007-12-01 00:00:00,final_action,08JAN02,F,5.894592744695414,1st
2A,2003-01-15,2007-12-01 00:00:00,final_action,15JAN03,F,4.876112251882272,2A
2B,1998-10-15,2007-12-01 00:00:00,final_action,15OCT98,F,9.127994524298426,2B
3,2000-04-08,2007-12-01 00:00:00,final_action,08APR00,F,7.646817248459959,3rd
4,1996-10-08,2007-12-01 00:00:00,final_action,08OCT96,F,11.145790554414784,4th
1,2001-12-08,2007-11-01 00:00:00,final_action,08DEC01,F,5.897330595482546,1st
2A,2002-12-15,2007-11-01 00:00:00,final_action,15DEC02,F,4.878850102669404,2A
2B,1998-09-15,2007-11-01 00:00:00,final_action,15SEP98,F,9.127994524298426,2B
3,2000-03-01,2007-11-01 00:00:00,final_action,01MAR00,F,7.668720054757015,3rd
4,1996-09-08,2007-11-01 00:00:00,final_action,08SEP96,F,11.145790554414784,4th
1,2001-11-08,2007-10-01 00:00:00,final_action,08NOV01,F,5.894592744695414,1st
2A,2002-11-15,2007-10-01 00:00:00,final_action,15NOV02,F,4.876112251882272,2A
2B,1998-08-15,2007-10-01 00:00:00,final_action,15AUG98,F,9.127994524298426,2B
3,2000-02-15,2007-10-01 00:00:00,final_action,15FEB00,F,7.624914442162902,3rd
4,1996-08-15,2007-10-01 00:00:00,final_action,15AUG96,F,11.126625598904859,4th
1,2001-10-01,2007-09-01 00:00:00,final_action,01OCT01,F,5.916495550992471,1st
2A,2002-10-08,2007-09-01 00:00:00,final_action,08OCT02,F,4.898015058179329,2A
2B,1998-07-01,2007-09-01 00:00:00,final_action,01JUL98,F,9.169062286105408,2B
3,2000-01-01,2007-09-01 00:00:00,final_action,01JAN00,F,7.665982203969883,3rd
4,1996-07-22,2007-09-01 00:00:00,final_action,22JUL96,F,11.110198494182066,4th
1,2001-08-08,2007-08-01 00:00:00,final_action,08AUG01,F,5.979466119096509,1st
2A,2002-07-22,2007-08-01 00:00:00,final_action,22JUL02,F,5.026694045174538,2A
2B,1998-04-08,2007-08-01 00:00:00,final_action,08APR98,F,9.314168377823409,2B
3,1999-10-01,2007-08-01 00:00:00,final_action,01OCT99,F,7.832991101984942,3rd
4,1996-07-22,2007-08-01 00:00:00,final_action,22JUL96,F,11.025325119780971,4th
1,2001-07-01,2007-07-01 00:00:00,final_action,01JUL01,F,5.9986310746064335,1st
2A,2002-06-01,2007-07-01 00:00:00,final_action,01JUN02,F,5.08145106091718,2A
2B,1998-02-08,2007-07-01 00:00:00,final_action,08FEB98,F,9.390828199863108,2B
3,1999-07-15,2007-07-01 00:00:00,final_action,15JUL99,F,7.96167008898015,3rd
4,1996-03-01,2007-07-01 00:00:00,final_action,01MAR96,F,11.331964407939767,4th
1,2001-06-01,2007-06-01 00:00:00,final_action,01JUN01,F,5.9986310746064335,1st
2A,2002-04-22,2007-06-01 00:00:00,final_action,22APR02,F,5.108829568788501,2A
2B,1997-12-01,2007-06-01 00:00:00,final_action,01DEC97,F,9.49760438056126,2B
3,1999-05-15,2007-06-01 00:00:00,final_action,15MAY99,F,8.046543463381246,3rd
4,1996-01-08,2007-06-01 00:00:00,final_action,08JAN96,F,11.394934976043805,4th
