F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
1,1994-01-01,2007-04-01 00:00:00,final_action,01JAN94,F,13.245722108145106,1st
2A,2000-12-01,2007-04-01 00:00:00,final_action,01DEC00,F,6.329911019849418,2A
2B,1992-03-01,2007-04-01 00:00:00,final_action,01MAR92,F,15.082819986310746,2B
3,1988-02-08,2007-04-01 00:00:00,final_action,08FEB88,F,19.143052703627653,3rd
4,1994-06-08,2007-04-01 00:00:00,final_action,08JUN94,F,12.813141683778234,4th
1,1994-01-01,2007-03-01 00:00:00,final_action,01JAN94,F,13.160848733744011,1st
2A,2000-08-15,2007-03-01 00:00:00,final_action,15AUG00,F,6.54072553045859,2A
2B,1992-03-01,2007-03-01 00:00:00,final_action,01MAR92,F,14.99794661190965,2B
3,1994-08-01,2007-03-01 00:00:00,final_action,01AUG94,F,12.580424366872005,3rd
4,1994-05-01,2007-03-01 00:00:00,final_action,01MAY94,F,12.83230663928816,4th
1,1994-01-01,2007-02-01 00:00:00,final_action,01JAN94,F,13.084188911704311,1st
2A,2000-05-15,2007-02-01 00:00:00,final_action,15MAY00,F,6.715947980835044,2A
2B,1992-03-01,2007-02-01 00:00:00,final_action,01MAR92,F,14.921286789869953,2B
3,1995-01-01,2007-02-01 00:00:00,final_action,01JAN95,F,12.084873374401095,3rd
4,1994-03-15,2007-02-01 00:00:00,final_action,15MAR94,F,12.88432580424367,4th
1,1994-01-01,2007-01-01 00:00:00,final_action,01JAN94,F,12.999315537303216,1st
2A,2000-03-15,2007-01-01 00:00:00,final_action,15MAR00,F,6.798083504449007,2A
2B,1992-03-01,2007-01-01 00:00:00,final_action,01MAR92,F,14.836413415468858,2B
3,1995-01-01,2007-01-01 00:00:00,final_action,01JAN95,F,12.0,3rd
4,1994-01-22,2007-01-01 00:00:00,final_action,22JAN94,F,12.941820670773442,4th
1,1994-01-01,2006-12-01 00:00:00,final_action,01JAN94,F,12.914442162902121,1st
2A,2000-01-15,2006-12-01 00:00:00,final_action,15JAN00,F,6.877481177275839,2A
2B,1992-03-01,2006-12-01 00:00:00,final_action,01MAR92,F,14.751540041067761,2B
3,1995-01-01,2006-12-01 00:00:00,final_action,01JAN95,F,11.915126625598905,3rd
4,1993-11-22,2006-12-01 00:00:00,final_action,22NOV93,F,13.023956194387406,4th
1,1993-07-01,2006-11-01 00:00:00,final_action,01JUL93,F,13.336071184120465,1st
2A,1999-12-01,2006-11-01 00:00:00,final_action,01DEC99,F,6.91854893908282,2A
2B,1992-02-22,2006-11-01 00:00:00,final_action,22FEB92,F,14.691307323750856,2B
3,1995-01-01,2006-11-01 00:00:00,final_action,01JAN95,F,11.832991101984941,3rd
4,1993-10-22,2006-11-01 00:00:00,final_action,22OCT93,F,13.026694045174539,4th
1,1993-01-01,2006-10-01 00:00:00,final_action,01JAN93,F,13.74674880219028,1st
2A,1999-10-15,2006-10-01 00:00:00,final_action,15OCT99,F,6.962354551676934,2A
2B,1992-02-15,2006-10-01 00:00:00,final_action,15FEB92,F,14.625598904859686,2B
3,1994-01-01,2006-10-01 00:00:00,final_action,01JAN94,F,12.747433264887064,3rd
4,1993-09-15,2006-10-01 00:00:00,final_action,15SEP93,F,13.043121149897331,4th
1,1992-07-15,2006-09-01 00:00:00,final_action,15JUL92,F,14.130047912388775,1st
2A,1999-09-22,2006-09-01 00:00:00,final_action,22SEP99,F,6.9431895961670085,2A
2B,1991-12-01,2006-09-01 00:00:00,final_action,01DEC91,F,14.751540041067761,2B
3,1988-06-15,2006-09-01 00:00:00,final_action,15JUN88,F,18.21218343600274,3rd
4,1993-01-01,2006-09-01 00:00:00,final_action,01JAN93,F,13.664613278576317,4th
1,1992-06-01,2006-08-01 00:00:00,final_action,01JUN92,F,14.165639972621491,1st
2A,1999-09-08,2006-08-01 00:00:00,final_action,08SEP99,F,6.896646132785763,2A
2B,1991-12-01,2006-08-01 00:00:00,final_action,01DEC91,F,14.666666666666666,2B
3,1981-01-01,2006-08-01 00:00:00,final_action,01JAN81,F,25.579739904175224,3rd
4,1993-01-01,2006-08-01 00:00:00,final_action,01JAN93,F,13.579739904175222,4th
1,1992-05-15,2006-07-01 00:00:00,final_action,15MAY92,F,14.127310061601642,1st
2A,1999-09-01,2006-07-01 00:00:00,final_action,01SEP99,F,6.830937713894593,2A
2B,1991-12-01,2006-07-01 00:00:00,final_action,01DEC91,F,14.581793292265571,2B
3,1993-10-15,2006-07-01 00:00:00,final_action,15OCT93,F,12.709103353867214,3rd
4,1993-08-15,2006-07-01 00:00:00,final_action,15AUG93,F,12.876112251882272,4th
1,1992-01-01,2006-06-01 00:00:00,final_action,01JAN92,F,14.414784394250514,1st
2A,1999-07-22,2006-06-01 00:00:00,final_action,22JUL99,F,6.861054072553046,2A*
2B,1991-10-22,2006-06-01 00:00:00,final_action,22OCT91,F,14.609171800136892,2B
3,1993-03-01,2006-06-01 00:00:00,final_action,01MAR93,F,13.25119780971937,3rd
4,1993-08-15,2006-06-01 00:00:00,final_action,15AUG93,F,12.793976728268309,4th
1,1991-01-01,2006-05-01 00:00:00,final_action,01JAN91,F,15.329226557152635,1st
2A,1999-06-15,2006-05-01 00:00:00,final_action,15JUN99,F,6.877481177275839,2A*
2B,1991-09-01,2006-05-01 00:00:00,final_action,01SEP91,F,14.663928815879535,2B
3,1993-01-01,2006-05-01 00:00:00,final_action,01JAN93,F,13.32785763175907,3rd
4,1993-08-15,2006-05-01 00:00:00,final_action,15AUG93,F,12.709103353867214,4th
1,1994-08-08,2006-04-01 00:00:00,final_action,08AUG94,F,11.646817248459959,1st
2A,1999-06-15,2006-04-01 00:00:00,final_action,15JUN99,F,6.795345653661875,2A*
2B,1992-02-15,2006-04-01 00:00:00,final_action,15FEB92,F,14.124572210814511,2B
3,1995-01-01,2006-04-01 00:00:00,final_action,01JAN95,F,11.247091033538672,3rd
4,1993-08-15,2006-04-01 00:00:00,final_action,15AUG93,F,12.626967830253252,4th
1,1994-08-08,2006-03-01 00:00:00,final_action,08AUG94,F,11.561943874058864,1st
2A,1999-05-15,2006-03-01 00:00:00,final_action,15MAY99,F,6.795345653661875,2A*
2B,1992-02-15,2006-03-01 00:00:00,final_action,15FEB92,F,14.039698836413416,2B
3,1995-01-01,2006-03-01 00:00:00,final_action,01JAN95,F,11.162217659137577,3rd
4,1993-05-22,2006-03-01 00:00:00,final_action,22MAY93,F,12.774811772758385,4th
1,1994-08-08,2006-02-01 00:00:00,final_action,08AUG94,F,11.485284052019164,1st
2A,1999-04-15,2006-02-01 00:00:00,final_action,15APR99,F,6.80082135523614,2A*
2B,1992-02-15,2006-02-01 00:00:00,final_action,15FEB92,F,13.963039014373717,2B
3,1995-01-01,2006-02-01 00:00:00,final_action,01JAN95,F,11.085557837097879,3rd
4,1993-01-01,2006-02-01 00:00:00,final_action,01JAN93,F,13.084188911704311,4th
1,1994-08-08,2006-01-01 00:00:00,final_action,08AUG94,F,11.40041067761807,1st
2A,1999-02-15,2006-01-01 00:00:00,final_action,15FEB99,F,6.877481177275839,2A*
2B,1992-02-08,2006-01-01 00:00:00,final_action,08FEB92,F,13.897330595482547,2B
3,1994-10-08,2006-01-01 00:00:00,final_action,08OCT94,F,11.233401779603012,3rd
4,1992-09-01,2006-01-01 00:00:00,final_action,01SEP92,F,13.333333333333334,4th
1,1994-06-01,2005-12-01 00:00:00,final_action,01JUN94,F,11.501711156741958,1st
2A,1998-12-15,2005-12-01 00:00:00,final_action,15DEC98,F,6.962354551676934,2A*
2B,1992-02-01,2005-12-01 00:00:00,final_action,01FEB92,F,13.831622176591376,2B
3,1994-09-01,2005-12-01 00:00:00,final_action,01SEP94,F,11.249828884325805,3rd
4,1992-04-01,2005-12-01 00:00:00,final_action,01APR92,F,13.66735112936345,4th
1,1994-01-01,2005-11-01 00:00:00,final_action,01JAN94,F,11.832991101984941,1st
2A,1998-11-01,2005-11-01 00:00:00,final_action,01NOV98,F,7.000684462696783,2A*
2B,1992-01-15,2005-11-01 00:00:00,final_action,15JAN92,F,13.796030116358658,2B
3,1994-04-08,2005-11-01 00:00:00,final_action,08APR94,F,11.567419575633128,3rd
4,1991-08-01,2005-11-01 00:00:00,final_action,01AUG91,F,14.25325119780972,4th
1,1993-01-01,2005-10-01 00:00:00,final_action,01JAN93,F,12.747433264887064,1st
2A,1998-10-01,2005-10-01 00:00:00,final_action,01OCT98,F,7.000684462696783,2A*
2B,1991-12-01,2005-10-01 00:00:00,final_action,01DEC91,F,13.834360027378509,2B
3,1993-01-01,2005-10-01 00:00:00,final_action,01JAN93,F,12.747433264887064,3rd
4,1991-02-01,2005-10-01 00:00:00,final_action,01FEB91,F,14.663928815879535,4th
1,1983-01-01,2005-09-01 00:00:00,final_action,01JAN83,F,22.666666666666668,1st
2A,1998-08-15,2005-09-01 00:00:00,final_action,15AUG98,F,7.047227926078029,2A*
2B,1991-01-01,2005-09-01 00:00:00,final_action,01JAN91,F,14.666666666666666,2B
3,1992-01-01,2005-09-01 00:00:00,final_action,01JAN92,F,13.66735112936345,3rd
4,1987-01-01,2005-09-01 00:00:00,final_action,01JAN87,F,18.666666666666668,4th
1,1983-01-01,2005-08-01 00:00:00,final_action,01JAN83,F,22.581793292265573,1st
2A,1998-07-01,2005-08-01 00:00:00,final_action,01JUL98,F,7.085557837097878,2A*
2B,1991-01-01,2005-08-01 00:00:00,final_action,01JAN91,F,14.581793292265571,2B
3,1992-01-01,2005-08-01 00:00:00,final_action,01JAN92,F,13.582477754962355,3rd
4,1987-01-01,2005-08-01 00:00:00,final_action,01JAN87,F,18.581793292265573,4th
1,1983-01-01,2005-07-01 00:00:00,final_action,01JAN83,F,22.496919917864478,1st
2A,1998-05-22,2005-07-01 00:00:00,final_action,22MAY98,F,7.110198494182067,2A*
2B,1991-01-01,2005-07-01 00:00:00,final_action,01JAN91,F,14.496919917864476,2B
3,1992-01-01,2005-07-01 00:00:00,final_action,01JAN92,F,13.49760438056126,3rd
4,1987-01-01,2005-07-01 00:00:00,final_action,01JAN87,F,18.496919917864478,4th
1,1994-10-22,2005-06-01 00:00:00,final_action,22OCT94,F,10.609171800136892,1st
2A,1998-04-22,2005-06-01 00:00:00,final_action,22APR98,F,7.110198494182067,2A*
2B,1992-03-15,2005-06-01 00:00:00,final_action,15MAR92,F,13.212867898699521,2B
3,1995-04-22,2005-06-01 00:00:00,final_action,22APR95,F,10.11088295687885,3rd
4,1993-08-01,2005-06-01 00:00:00,final_action,01AUG93,F,11.832991101984941,4th
1,1994-10-22,2005-05-01 00:00:00,final_action,22OCT94,F,10.524298425735797,1st
2A,1998-03-01,2005-05-01 00:00:00,final_action,01MAR98,F,7.167693360711842,2A*
2B,1992-03-15,2005-05-01 00:00:00,final_action,15MAR92,F,13.127994524298426,2B
3,1995-04-22,2005-05-01 00:00:00,final_action,22APR95,F,10.026009582477755,3rd
4,1993-07-01,2005-05-01 00:00:00,final_action,01JUL93,F,11.832991101984941,4th
1,1994-10-22,2005-04-01 00:00:00,final_action,22OCT94,F,10.442162902121835,1st
2A,1998-01-15,2005-04-01 00:00:00,final_action,15JAN98,F,7.208761122518823,2A*
2B,1992-03-15,2005-04-01 00:00:00,final_action,15MAR92,F,13.045859000684462,2B
3,1995-04-08,2005-04-01 00:00:00,final_action,08APR95,F,9.982203969883642,3rd
4,1993-05-15,2005-04-01 00:00:00,final_action,15MAY93,F,11.879534565366187,4th
1,1994-10-22,2005-03-01 00:00:00,final_action,22OCT94,F,10.35728952772074,1st
2A,1997-12-15,2005-03-01 00:00:00,final_action,15DEC97,F,7.208761122518823,2A*
2B,1992-03-15,2005-03-01 00:00:00,final_action,15MAR92,F,12.960985626283367,2B
3,1995-04-08,2005-03-01 00:00:00,final_action,08APR95,F,9.897330595482547,3rd
4,1993-03-01,2005-03-01 00:00:00,final_action,01MAR93,F,12.0,4th
1,1994-10-22,2005-02-01 00:00:00,final_action,22OCT94,F,10.28062970568104,1st
2A,1997-11-15,2005-02-01 00:00:00,final_action,15NOV97,F,7.214236824093087,2A*
2B,1992-02-22,2005-02-01 00:00:00,final_action,22FEB92,F,12.944558521560575,2B
3,1995-03-22,2005-02-01 00:00:00,final_action,22MAR95,F,9.867214236824093,3rd
4,1993-01-08,2005-02-01 00:00:00,final_action,08JAN93,F,12.06570841889117,4th
1,1994-10-15,2005-01-01 00:00:00,final_action,15OCT94,F,10.21492128678987,1st
2A,1997-10-15,2005-01-01 00:00:00,final_action,15OCT97,F,7.214236824093087,2A*
2B,1992-02-15,2005-01-01 00:00:00,final_action,15FEB92,F,12.878850102669405,2B
3,1995-01-22,2005-01-01 00:00:00,final_action,22JAN95,F,9.943874058863791,3rd
4,1992-11-22,2005-01-01 00:00:00,final_action,22NOV92,F,12.109514031485284,4th
1,1994-07-15,2004-12-01 00:00:00,final_action,15JUL94,F,10.381930184804927,1st
2A,1997-09-22,2004-12-01 00:00:00,final_action,22SEP97,F,7.19233401779603,2A*
2B,1992-01-01,2004-12-01 00:00:00,final_action,01JAN92,F,12.917180013689254,2B
3,1994-07-01,2004-12-01 00:00:00,final_action,01JUL94,F,10.420260095824778,3rd
4,1992-10-08,2004-12-01 00:00:00,final_action,08OCT92,F,12.147843942505133,4th
1,1994-01-01,2004-11-01 00:00:00,final_action,01JAN94,F,10.833675564681725,1st
2A,1997-09-15,2004-11-01 00:00:00,final_action,15SEP97,F,7.129363449691992,2A*
2B,1991-12-08,2004-11-01 00:00:00,final_action,08DEC91,F,12.900752908966462,2B
3,1993-06-01,2004-11-01 00:00:00,final_action,01JUN93,F,11.419575633127995,3rd
4,1992-09-01,2004-11-01 00:00:00,final_action,01SEP92,F,12.167008898015059,4th
1,1993-03-22,2004-10-01 00:00:00,final_action,22MAR93,F,11.529089664613279,1st
2A,1997-09-15,2004-10-01 00:00:00,final_action,15SEP97,F,7.044490075290897,2A*
2B,1991-11-22,2004-10-01 00:00:00,final_action,22NOV91,F,12.85968514715948,2B
3,1992-10-15,2004-10-01 00:00:00,final_action,15OCT92,F,11.961670088980151,3rd
4,1992-08-15,2004-10-01 00:00:00,final_action,15AUG92,F,12.128678986995208,4th
1,1992-01-01,2004-09-01 00:00:00,final_action,01JAN92,F,12.668035592060233,1st
2A,1997-09-15,2004-09-01 00:00:00,final_action,15SEP97,F,6.962354551676934,2A*
2B,1991-09-01,2004-09-01 00:00:00,final_action,01SEP91,F,13.00205338809035,2B
3,1992-05-01,2004-09-01 00:00:00,final_action,01MAY92,F,12.336755646817249,3rd
4,1992-08-15,2004-09-01 00:00:00,final_action,15AUG92,F,12.046543463381246,4th
1,1992-01-01,2004-08-01 00:00:00,final_action,01JAN92,F,12.583162217659138,1st
2A,1997-09-15,2004-08-01 00:00:00,final_action,15SEP97,F,6.877481177275839,2A*
2B,1991-12-01,2004-08-01 00:00:00,final_action,01DEC91,F,12.668035592060233,2B
3,1992-05-01,2004-08-01 00:00:00,final_action,01MAY92,F,12.251882272416154,3rd
4,1992-08-15,2004-08-01 00:00:00,final_action,15AUG92,F,11.961670088980151,4th
1,1994-10-15,2004-07-01 00:00:00,final_action,15OCT94,F,9.711156741957563,1st
2A,1997-08-15,2004-07-01 00:00:00,final_action,15AUG97,F,6.877481177275839,2A*
2B,1992-02-15,2004-07-01 00:00:00,final_action,15FEB92,F,12.375085557837098,2B
3,1995-03-08,2004-07-01 00:00:00,final_action,08MAR95,F,9.316906228610542,3rd
4,1992-08-08,2004-07-01 00:00:00,final_action,08AUG92,F,11.89596167008898,4th
1,1994-10-15,2004-06-01 00:00:00,final_action,15OCT94,F,9.6290212183436,1st
2A,1997-06-01,2004-06-01 00:00:00,final_action,01JUN97,F,7.000684462696783,2A*
2B,1992-01-15,2004-06-01 00:00:00,final_action,15JAN92,F,12.37782340862423,2B
3,1995-03-08,2004-06-01 00:00:00,final_action,08MAR95,F,9.234770704996578,3rd
4,1992-07-08,2004-06-01 00:00:00,final_action,08JUL92,F,11.898699520876113,4th
1,1994-10-15,2004-05-01 00:00:00,final_action,15OCT94,F,9.544147843942506,1st
2A,1997-04-01,2004-05-01 00:00:00,final_action,01APR97,F,7.082819986310746,2A*
2B,1992-01-01,2004-05-01 00:00:00,final_action,01JAN92,F,12.331279945242985,2B
3,1995-03-01,2004-05-01 00:00:00,final_action,01MAR95,F,9.169062286105408,3rd
4,1992-06-15,2004-05-01 00:00:00,final_action,15JUN92,F,11.876796714579056,4th
1,1994-10-15,2004-04-01 00:00:00,final_action,15OCT94,F,9.462012320328542,1st
2A,1997-01-01,2004-04-01 00:00:00,final_action,01JAN97,F,7.2470910335386725,2A*
2B,1991-12-22,2004-04-01 00:00:00,final_action,22DEC91,F,12.276522929500342,2B
3,1995-03-01,2004-04-01 00:00:00,final_action,01MAR95,F,9.086926762491444,3rd
4,1992-05-22,2004-04-01 00:00:00,final_action,22MAY92,F,11.860369609856264,4th
1,1994-10-15,2004-03-01 00:00:00,final_action,15OCT94,F,9.377138945927447,1st
2A,1996-11-01,2004-03-01 00:00:00,final_action,01NOV96,F,7.329226557152635,2A*
2B,1991-12-15,2004-03-01 00:00:00,final_action,15DEC91,F,12.210814510609172,2B
3,1995-01-22,2004-03-01 00:00:00,final_action,22JAN95,F,9.10609171800137,3rd
4,1992-05-08,2004-03-01 00:00:00,final_action,08MAY92,F,11.813826146475018,4th
1,1994-10-15,2004-02-01 00:00:00,final_action,15OCT94,F,9.297741273100616,1st
2A,1996-08-01,2004-02-01 00:00:00,final_action,01AUG96,F,7.501711156741957,2A*
2B,1991-12-08,2004-02-01 00:00:00,final_action,08DEC91,F,12.150581793292266,2B
3,1995-01-08,2004-02-01 00:00:00,final_action,08JAN95,F,9.065023956194388,3rd
4,1992-04-01,2004-02-01 00:00:00,final_action,01APR92,F,11.835728952772074,4th
1,1994-10-15,2004-01-01 00:00:00,final_action,15OCT94,F,9.212867898699521,1st
2A,1996-06-01,2004-01-01 00:00:00,final_action,01JUN96,F,7.58384668035592,2A*
2B,1991-12-08,2004-01-01 00:00:00,final_action,08DEC91,F,12.06570841889117,2B
3,1994-11-22,2004-01-01 00:00:00,final_action,22NOV94,F,9.1088295687885,3rd
4,1992-02-22,2004-01-01 00:00:00,final_action,22FEB92,F,11.85763175906913,4th
1,1994-10-15,2003-12-01 00:00:00,final_action,15OCT94,F,9.127994524298426,1st
2A,1996-04-08,2003-12-01 00:00:00,final_action,08APR96,F,7.646817248459959,2A*
2B,1991-12-01,2003-12-01 00:00:00,final_action,01DEC91,F,12.0,2B
3,1994-11-15,2003-12-01 00:00:00,final_action,15NOV94,F,9.043121149897331,3rd
4,1992-02-01,2003-12-01 00:00:00,final_action,01FEB92,F,11.83025325119781,4th
1,1994-10-15,2003-11-01 00:00:00,final_action,15OCT94,F,9.045859000684462,1st
2A,1996-03-15,2003-11-01 00:00:00,final_action,15MAR96,F,7.630390143737166,2A*
2B,1991-12-01,2003-11-01 00:00:00,final_action,01DEC91,F,11.917864476386036,2B
3,1994-11-15,2003-11-01 00:00:00,final_action,15NOV94,F,8.960985626283367,3rd
4,1992-01-15,2003-11-01 00:00:00,final_action,15JAN92,F,11.794661190965092,4th
1,1994-10-01,2003-10-01 00:00:00,final_action,01OCT94,F,8.999315537303216,1st
2A,1996-03-01,2003-10-01 00:00:00,final_action,01MAR96,F,7.58384668035592,2A*
2B,1991-12-01,2003-10-01 00:00:00,final_action,01DEC91,F,11.832991101984941,2B
3,1994-10-08,2003-10-01 00:00:00,final_action,08OCT94,F,8.980150581793293,3rd
4,1991-12-15,2003-10-01 00:00:00,final_action,15DEC91,F,11.794661190965092,4th
1,1994-09-22,2003-09-01 00:00:00,final_action,22SEP94,F,8.941820670773442,1st
2A,1996-02-01,2003-09-01 00:00:00,final_action,01FEB96,F,7.581108829568788,2A*
2B,1991-11-26,2003-09-01 00:00:00,final_action,26NOV91,F,11.764544832306639,2B
3,1994-09-01,2003-09-01 00:00:00,final_action,01SEP94,F,8.999315537303216,3rd
4,1991-11-01,2003-09-01 00:00:00,final_action,01NOV91,F,11.832991101984941,4th
1,1994-07-15,2003-08-01 00:00:00,final_action,15JUL94,F,9.045859000684462,1st
2A,1996-01-15,2003-08-01 00:00:00,final_action,15JAN96,F,7.542778918548939,2A*
2B,1991-11-22,2003-08-01 00:00:00,final_action,22NOV91,F,11.690622861054072,2B
3,1994-05-22,2003-08-01 00:00:00,final_action,22MAY94,F,9.193702943189596,3rd
4,1991-09-22,2003-08-01 00:00:00,final_action,22SEP91,F,11.85763175906913,4th
1,1994-05-15,2003-07-01 00:00:00,final_action,15MAY94,F,9.127994524298426,1st
2A,1995-12-15,2003-07-01 00:00:00,final_action,15DEC95,F,7.542778918548939,2A*
2B,1991-11-15,2003-07-01 00:00:00,final_action,15NOV91,F,11.624914442162902,2B
3,1994-03-08,2003-07-01 00:00:00,final_action,08MAR94,F,9.314168377823409,3rd
4,1991-08-15,2003-07-01 00:00:00,final_action,15AUG91,F,11.876796714579056,4th
1,1994-05-01,2003-06-01 00:00:00,final_action,01MAY94,F,9.084188911704311,1st
2A,1995-11-01,2003-06-01 00:00:00,final_action,01NOV95,F,7.581108829568788,2A*
2B,1991-11-15,2003-06-01 00:00:00,final_action,15NOV91,F,11.542778918548938,2B
3,1993-11-15,2003-06-01 00:00:00,final_action,15NOV93,F,9.541409993155373,3rd
4,1991-07-08,2003-06-01 00:00:00,final_action,08JUL91,F,11.898699520876113,4th
1,1994-01-01,2003-05-01 00:00:00,final_action,01JAN94,F,9.32785763175907,1st
2A,1995-10-01,2003-05-01 00:00:00,final_action,01OCT95,F,7.581108829568788,2A*
2B,1991-11-15,2003-05-01 00:00:00,final_action,15NOV91,F,11.457905544147843,2B
3,1993-07-01,2003-05-01 00:00:00,final_action,01JUL93,F,9.831622176591376,3rd
4,1991-06-01,2003-05-01 00:00:00,final_action,01JUN91,F,11.915126625598905,4th
1,1993-07-01,2003-04-01 00:00:00,final_action,01JUL93,F,9.749486652977414,1st
2A,1995-08-15,2003-04-01 00:00:00,final_action,15AUG95,F,7.627652292950034,2A*
2B,1991-11-08,2003-04-01 00:00:00,final_action,08NOV91,F,11.394934976043805,2B
3,1993-04-22,2003-04-01 00:00:00,final_action,22APR93,F,9.94113620807666,3rd
4,1991-04-22,2003-04-01 00:00:00,final_action,22APR91,F,11.942505133470226,4th
1,1993-05-01,2003-03-01 00:00:00,final_action,01MAY93,F,9.831622176591376,1st
2A,1995-07-01,2003-03-01 00:00:00,final_action,01JUL95,F,7.665982203969883,2A*
2B,1991-11-08,2003-03-01 00:00:00,final_action,08NOV91,F,11.31006160164271,2B
3,1993-03-22,2003-03-01 00:00:00,final_action,22MAR93,F,9.94113620807666,3rd
1,1993-04-01,2003-02-01 00:00:00,final_action,01APR93,F,9.83709787816564,1st
2A,1995-06-08,2003-02-01 00:00:00,final_action,08JUN95,F,7.652292950034223,2A*
2B,1991-11-01,2003-02-01 00:00:00,final_action,01NOV91,F,11.252566735112936,2B
3,1993-02-15,2003-02-01 00:00:00,final_action,15FEB93,F,9.960301163586584,3rd
4,1991-02-08,2003-02-01 00:00:00,final_action,08FEB91,F,11.980835044490075,4th
1,1993-03-01,2003-01-01 00:00:00,final_action,01MAR93,F,9.83709787816564,1st
2A,1995-05-15,2003-01-01 00:00:00,final_action,15MAY95,F,7.6331279945242985,2A*
2B,1991-11-01,2003-01-01 00:00:00,final_action,01NOV91,F,11.16769336071184,2B
3,1993-01-08,2003-01-01 00:00:00,final_action,08JAN93,F,9.979466119096509,3rd
4,1991-01-08,2003-01-01 00:00:00,final_action,08JAN91,F,11.980835044490075,4th
1,1992-10-15,2002-12-01 00:00:00,final_action,15OCT92,F,10.127310061601642,1st
2A,1995-04-08,2002-12-01 00:00:00,final_action,08APR95,F,7.649555099247091,2A*
2B,1991-11-01,2002-12-01 00:00:00,final_action,01NOV91,F,11.082819986310746,2B
3,1992-11-01,2002-12-01 00:00:00,final_action,01NOV92,F,10.080766598220396,3rd
4,1990-11-01,2002-12-01 00:00:00,final_action,01NOV90,F,12.082135523613964,4th
1,1991-06-01,2002-11-01 00:00:00,final_action,01JUN91,F,11.419575633127995,1st
2A,1995-03-01,2002-11-01 00:00:00,final_action,01MAR95,F,7.671457905544147,2A*
2B,1991-10-22,2002-11-01 00:00:00,final_action,22OCT91,F,11.028062970568104,2B
3,1992-08-15,2002-11-01 00:00:00,final_action,15AUG92,F,10.212183436002737,3rd
4,1990-08-15,2002-11-01 00:00:00,final_action,15AUG90,F,12.213552361396303,4th
1,1991-11-01,2002-10-01 00:00:00,final_action,01NOV91,F,10.915811088295689,1st
2A,1995-02-01,2002-10-01 00:00:00,final_action,01FEB95,F,7.663244353182751,2A*
2B,1991-10-22,2002-10-01 00:00:00,final_action,22OCT91,F,10.94318959616701,2B
3,1992-07-15,2002-10-01 00:00:00,final_action,15JUL92,F,10.212183436002737,3rd
4,1990-05-22,2002-10-01 00:00:00,final_action,22MAY90,F,12.361396303901437,4th
1,,2002-09-01 00:00:00,final_action,U,U,,1st
2A,1995-01-08,2002-09-01 00:00:00,final_action,08JAN95,F,7.646817248459959,2A*
2B,,2002-09-01 00:00:00,final_action,U,U,,2B
3,,2002-09-01 00:00:00,final_action,U,U,,3rd
4,1990-04-22,2002-09-01 00:00:00,final_action,22APR90,F,12.361396303901437,4th
1,,2002-08-01 00:00:00,final_action,U,U,,1st
2A,1994-12-15,2002-08-01 00:00:00,final_action,15DEC94,F,7.627652292950034,2A*
2B,,2002-08-01 00:00:00,final_action,U,U,,2B
3,1992-07-15,2002-08-01 00:00:00,final_action,15JUL92,F,10.04517453798768,3rd
4,1990-04-08,2002-08-01 00:00:00,final_action,08APR90,F,12.314852840520192,4th
1,,2002-07-01 00:00:00,final_action,U,U,,1st
2A,1994-11-22,2002-07-01 00:00:00,final_action,22NOV94,F,7.605749486652978,2A*
2B,,2002-07-01 00:00:00,final_action,U,U,,2B
3,1992-07-15,2002-07-01 00:00:00,final_action,15JUL92,F,9.960301163586584,3rd
4,1990-03-22,2002-07-01 00:00:00,final_action,22MAR90,F,12.276522929500342,4th
1,,2002-06-01 00:00:00,final_action,U,U,,1st
2A,1994-11-08,2002-06-01 00:00:00,final_action,08NOV94,F,7.561943874058864,2A*
2B,,2002-06-01 00:00:00,final_action,U,U,,2B
3,1992-07-15,2002-06-01 00:00:00,final_action,15JUL92,F,9.878165639972622,3rd
4,1990-03-15,2002-06-01 00:00:00,final_action,15MAR90,F,12.213552361396303,4th
1,,2002-05-01 00:00:00,final_action,U,U,,1st
2A,1994-10-22,2002-05-01 00:00:00,final_action,22OCT94,F,7.523613963039014,2A*
2B,,2002-05-01 00:00:00,final_action,U,U,,2B
3,1992-07-15,2002-05-01 00:00:00,final_action,15JUL92,F,9.793292265571527,3rd
4,1990-03-15,2002-05-01 00:00:00,final_action,15MAR90,F,12.128678986995208,4th
1,,2002-04-01 00:00:00,final_action,U,U,,1st
2A,1994-10-22,2002-04-01 00:00:00,final_action,22OCT94,F,7.441478439425051,2A*
2B,,2002-04-01 00:00:00,final_action,U,U,,2B
3,1992-07-01,2002-04-01 00:00:00,final_action,01JUL92,F,9.749486652977414,3rd
4,1990-02-15,2002-04-01 00:00:00,final_action,15FEB90,F,12.123203285420944,4th
1,,2002-03-01 00:00:00,final_action,U,U,,1st
2A,1994-10-22,2002-03-01 00:00:00,final_action,22OCT94,F,7.356605065023956,2A*
2B,1991-10-22,2002-03-01 00:00:00,final_action,22OCT91,F,10.35728952772074,2B
3,1992-07-01,2002-03-01 00:00:00,final_action,01JUL92,F,9.664613278576317,3rd
4,1990-01-22,2002-03-01 00:00:00,final_action,22JAN90,F,12.10403832991102,4th
1,,2002-02-01 00:00:00,final_action,U,U,,1st
2A,1994-10-22,2002-02-01 00:00:00,final_action,22OCT94,F,7.279945242984257,2A*
